
1,training,unorderedBooksAndLocations,,,,,,,,,,,Fun Home,Alison Bechdel,F-2-4,5,3
,,,,,,,,,,,,,Colorless Tsukuru Tazaki and His Years of Pilgrimage,Haruki Murakami,F-2-5,5,3
,,,,,,,,,,,,,The Art of Manipulating Fabric,Colette Wolff,C-3-5,12,6
,,,,,,,,,,,,,Ubiquitous Computing Fundamentals,John Krumm,F-3-3,5,0
,,,,,,,,,,,,,Location and Context-Awareness,LoCA 2006,G-1-2,0,0
,,,,,,,,,,,,,Guide to Data Analysis,Jarija J. Norusis,B-2-1,17,3
,,,,,,,,,,,,,Capacitive Sensors - Design and Applications,Larry K. Baxter,C-3-1,12,6
,,,,,,,,,,,,,America Again,Stephen Colbert,F-1-2,5,6
,,,,,,,,,,,,,Introduction To Electrical Circuit Analysis,Robert Carter,E-2-3,6,3
,,,,,,,,,,,,,"Computers: Their Structure, Use, and Influence","Slotnick, Slotnick",E-3-5,6,6
,,orderedBooksAndLocations,,,,,,,,,,,Guide to Data Analysis,Jarija J. Norusis,B-2-1,17,3
,,,,,,,,,,,,,The Art of Manipulating Fabric,Colette Wolff,C-3-5,12,6
,,,,,,,,,,,,,Capacitive Sensors - Design and Applications,Larry K. Baxter,C-3-1,12,6
,,,,,,,,,,,,,"Computers: Their Structure, Use, and Influence","Slotnick, Slotnick",E-3-5,6,6
,,,,,,,,,,,,,Introduction To Electrical Circuit Analysis,Robert Carter,E-2-3,6,3
,,,,,,,,,,,,,America Again,Stephen Colbert,F-1-2,5,6
,,,,,,,,,,,,,Fun Home,Alison Bechdel,F-2-4,5,3
,,,,,,,,,,,,,Colorless Tsukuru Tazaki and His Years of Pilgrimage,Haruki Murakami,F-2-5,5,3
,,,,,,,,,,,,,Ubiquitous Computing Fundamentals,John Krumm,F-3-3,5,0
,,,,1,6,,,,,,,,,,,,
,,,,1,6,,,,,,,,,,,,
,,,,0,6,,,,,,,,,,,,
,,,5,0,6,,,Pegasus in Space,Anne McCaffrey,E-3-1,6,6,,,,,
,,,,1,6,,,,,,,,,,,,
,,,,5,8,,,,,,,,,,,,
,,,,7,8,,,,,,,,,,,,
,,,,7,6,,,,,,,,,,,,
,,,,6,6,,,,,,,,,,,,
,,,6,6,6,,,Rise & Resurrection of the American Programmer,Edward Yourdon,E-1-1,6,0,,,,,
,,,,7,6,,,,,,,,,,,,
,,,,7,0,,,,,,,,,,,,
,,,,6,0,,,,,,,,,,,,
,,,7,6,0,,,Discrete-Time Signal Processing,"Oppenheim, Schafer",D-3-1,11,0,,,,,
,,,,7,0,,,,,,,,,,,,
,,,,10,0,,,,,,,,,,,,
,,,,11,0,,,,,,,,,,,,
,,,8,11,0,,,Statistics for Experimenters,"Box, Hunter & Hunter",C-3-2,12,6,,,,,
,,,,10,0,,,,,,,,,,,,
,,,,10,8,,,,,,,,,,,,
,,,,13,8,,,,,,,,,,,,
,,,,13,6,,,,,,,,,,,,
,,,,12,6,,,,,,,,,,,,
,,,9,12,6,,,Conquerors Legacy,Timothy Zahn,A-2-5,18,3,,,,,
,,,,13,6,,,,,,,,,,,,
,,,,17,8,,,,,,,,,,,,
,,,,19,8,,,,,,,,,,,,
,,,,19,3,,,,,,,,,,,,
,,,,18,3,,,,,,,,,,,,
,,,10,18,3,,,Selected Reprints On VLSI Technologies and Computer Graphics,Henry Fuchs,A-1-2,18,0,,,,,
,,,,19,3,,,,,,,,,,,,
,,,,19,0,,,,,,,,,,,,
,,,,18,0,,,,,,,,,,,,
,,,11,18,0,null,null,,,,,,,,,,
,,,,19,0,,,,,,,,,,,,
,,,,23,0,,,,,,,,,,,,
,,,,24,0,,,,,,,,,,,,
6,training,unorderedBooksAndLocations,,,,,,,,,,,Auto Electronics Projects,Maplin,A-1-5,18,0
,,,,,,,,,,,,,Treasure Island,Robert Louis Stevenson,F-2-3,5,3
,,,,,,,,,,,,,Machine Learning,Carbonell,A-2-4,18,3
,,,,,,,,,,,,,Sams Teach Yourself Java 2,"Cadenhead, Lemay",B-1-4,17,6
,,,,,,,,,,,,,Computer Engineering Hardware Design,M. Morris Mano,B-3-5,17,0
,,,,,,,,,,,,,Conquerors Legacy,Timothy Zahn,A-2-5,18,3
,,,,,,,,,,,,,Mind Design ||,John Haugeland,E-1-2,6,0
,,,,,,,,,,,,,The Art of War,Sun Tzu,F-2-2,5,3
,,,,,,,,,,,,,Casual Inference in Statistics,"Pearl, Glymour, Jewell",E-2-4,6,3
,,,,,,,,,,,,,Location and Context-Awareness,LoCA 2006,G-1-2,0,0
,,orderedBooksAndLocations,,,,,,,,,,,Machine Learning,Carbonell,A-2-4,18,3
,,,,,,,,,,,,,Conquerors Legacy,Timothy Zahn,A-2-5,18,3
,,,,,,,,,,,,,Computer Engineering Hardware Design,M. Morris Mano,B-3-5,17,0
,,,,,,,,,,,,,Sams Teach Yourself Java 2,"Cadenhead, Lemay",B-1-4,17,6
,,,,,,,,,,,,,Casual Inference in Statistics,"Pearl, Glymour, Jewell",E-2-4,6,3
,,,,,,,,,,,,,Mind Design ||,John Haugeland,E-1-2,6,0
,,,,,,,,,,,,,Treasure Island,Robert Louis Stevenson,F-2-3,5,3
,,,,,,,,,,,,,The Art of War,Sun Tzu,F-2-2,5,3
,,,,,,,,,,,,,Location and Context-Awareness,LoCA 2006,G-1-2,0,0
,,,,,,,,,,,,,Auto Electronics Projects,Maplin,A-1-5,18,0
,,orderedPickPath,1,24,0,,,Machine Learning,Carbonell,A-2-4,18,3,,,,,
,,,,23,0,,,,,,,,,,,,
,,,,19,3,,,,,,,,,,,,
,,,,18,3,,,,,,,,,,,,
,,,2,18,3,,,Conquerors Legacy,Timothy Zahn,A-2-5,18,3,,,,,
,,,,19,3,,,,,,,,,,,,
,,,,19,3,,,,,,,,,,,,
,,,,18,3,,,,,,,,,,,,
,,,3,18,3,,,Computer Engineering Hardware Design,M. Morris Mano,B-3-5,17,0,,,,,
,,,,19,3,,,,,,,,,,,,
,,,,19,8,,,,,,,,,,,,
,,,,16,8,,,,,,,,,,,,
,,,,16,0,,,,,,,,,,,,
,,,,17,0,,,,,,,,,,,,
,,,4,17,0,,,Sams Teach Yourself Java 2,"Cadenhead, Lemay",B-1-4,17,6,,,,,
,,,,16,0,,,,,,,,,,,,
,,,,16,6,,,,,,,,,,,,
,,,,17,6,,,,,,,,,,,,
,,,5,17,6,,,Casual Inference in Statistics,"Pearl, Glymour, Jewell",E-2-4,6,3,,,,,
,,,,16,6,,,,,,,,,,,,
,,,,12,8,,,,,,,,,,,,
,,,,7,6,,,,,,,,,,,,
,,,,7,3,,,,,,,,,,,,
,,,,6,3,,,,,,,,,,,,
,,,6,6,3,,,Mind Design ||,John Haugeland,E-1-2,6,0,,,,,
,,,,7,3,,,,,,,,,,,,
,,,,7,0,,,,,,,,,,,,
,,,,6,0,,,,,,,,,,,,
,,,7,6,0,,,Treasure Island,Robert Louis Stevenson,F-2-3,5,3,,,,,
,,,,7,0,,,,,,,,,,,,
,,,,7,8,,,,,,,,,,,,
,,,,4,8,,,,,,,,,,,,
,,,,4,3,,,,,,,,,,,,
,,,,5,3,,,,,,,,,,,,
,,,8,5,3,,,The Art of War,Sun Tzu,F-2-2,5,3,,,,,
,,,,4,3,,,,,,,,,,,,
,,,,4,3,,,,,,,,,,,,
,,,,5,3,,,,,,,,,,,,
,,,9,5,3,,,Location and Context-Awareness,LoCA 2006,G-1-2,0,0,,,,,
,,,,4,3,,,,,,,,,,,,
,,,,1,0,,,,,,,,,,,,
,,,,0,0,,,,,,,,,,,,
,,,10,0,0,,,Auto Electronics Projects,Maplin,A-1-5,18,0,,,,,
,,,,1,0,,,,,,,,,,,,
,,,,4,8,,,,,,,,,,,,
,,,,19,8,,,,,,,,,,,,
,,,,19,0,,,,,,,,,,,,
,,,,18,0,,,,,,,,,,,,
,,,11,18,0,null,null,,,,,,,,,,
,,,,19,0,,,,,,,,,,,,
,,,,23,0,,,,,,,,,,,,
,,,,24,0,,,,,,,,,,,,
7,training,unorderedBooksAndLocations,,,,,,,,,,,An Introduction to Programming: C++,C. Thomas Wu,A-1-3,18,0
,,,,,,,,,,,,,Computers in the Human Context,Tom Forester,D-3-4,11,0
,,,,,,,,,,,,,Pegasus in Space,Anne McCaffrey,E-3-1,6,6
,,,,,,,,,,,,,"Programmer's Problem Solver for the IBM PC, XT & AT",Robert Jourdain,C-1-2,12,0
,,,,,,,,,,,,,Concurrent Systems,Jean Bacon,G-3-2,0,6
,,,,,,,,,,,,,J2ME Games with MIDP2,Carol Hamer,C-1-3,12,0
,,,,,,,,,,,,,Conference Abstracts and Applications,SIGGRAPH 2000,F-2-1,5,3
,,,,,,,,,,,,,Magnificat,Julian May,F-1-1,5,6
,,,,,,,,,,,,,Freedom's Landing,Anne McCaffrey,B-3-2,17,0
,,,,,,,,,,,,,Handbook of Modern Sensors,Jacob Fraden,E-2-2,6,3
,,orderedBooksAndLocations,,,,,,,,,,,Freedom's Landing,Anne McCaffrey,B-3-2,17,0
,,,,,,,,,,,,,"Programmer's Problem Solver for the IBM PC, XT & AT",Robert Jourdain,C-1-2,12,0
,,,,,,,,,,,,,J2ME Games with MIDP2,Carol Hamer,C-1-3,12,0
,,,,,,,,,,,,,Computers in the Human Context,Tom Forester,D-3-4,11,0
,,,,,,,,,,,,,Handbook of Modern Sensors,Jacob Fraden,E-2-2,6,3
,,,,,,,,,,,,,Pegasus in Space,Anne McCaffrey,E-3-1,6,6
,,,,,,,,,,,,,Conference Abstracts and Applications,SIGGRAPH 2000,F-2-1,5,3
,,,,,,,,,,,,,Concurrent Systems,Jean Bacon,G-3-2,0,6
,,,,,,,,,,,,,Magnificat,Julian May,F-1-1,5,6
,,,,,,,,,,,,,An Introduction to Programming: C++,C. Thomas Wu,A-1-3,18,0
,,orderedPickPath,1,24,0,,,Freedom's Landing,Anne McCaffrey,B-3-2,17,0,,,,,
,,,,23,0,,,,,,,,,,,,
,,,,19,8,,,,,,,,,,,,
,,,,16,8,,,,,,,,,,,,
,,,,16,0,,,,,,,,,,,,
,,,,17,0,,,,,,,,,,,,
,,,2,17,0,,,"Programmer's Problem Solver for the IBM PC, XT & AT",Robert Jourdain,C-1-2,12,0,,,,,
,,,,16,0,,,,,,,,,,,,
,,,,13,0,,,,,,,,,,,,
,,,,12,0,,,,,,,,,,,,
,,,3,12,0,,,J2ME Games with MIDP2,Carol Hamer,C-1-3,12,0,,,,,
,,,,13,0,,,,,,,,,,,,
,,,,13,0,,,,,,,,,,,,
,,,,12,0,,,,,,,,,,,,
,,,4,12,0,,,Computers in the Human Context,Tom Forester,D-3-4,11,0,,,,,
,,,,13,0,,,,,,,,,,,,
,,,,13,8,,,,,,,,,,,,
,,,,10,8,,,,,,,,,,,,
,,,,10,0,,,,,,,,,,,,
,,,,11,0,,,,,,,,,,,,
,,,5,11,0,,,Handbook of Modern Sensors,Jacob Fraden,E-2-2,6,3,,,,,
,,,,10,0,,,,,,,,,,,,
,,,,7,3,,,,,,,,,,,,
,,,,6,3,,,,,,,,,,,,
,,,6,6,3,,,Pegasus in Space,Anne McCaffrey,E-3-1,6,6,,,,,
,,,,7,3,,,,,,,,,,,,
,,,,7,6,,,,,,,,,,,,
,,,,6,6,,,,,,,,,,,,
,,,7,6,6,,,Conference Abstracts and Applications,SIGGRAPH 2000,F-2-1,5,3,,,,,
,,,,7,6,,,,,,,,,,,,
,,,,7,8,,,,,,,,,,,,
,,,,4,8,,,,,,,,,,,,
,,,,4,3,,,,,,,,,,,,
,,,,5,3,,,,,,,,,,,,
,,,8,5,3,,,Concurrent Systems,Jean Bacon,G-3-2,0,6,,,,,
,,,,4,3,,,,,,,,,,,,
,,,,1,6,,,,,,,,,,,,
,,,,0,6,,,,,,,,,,,,
,,,9,0,6,,,Magnificat,Julian May,F-1-1,5,6,,,,,
,,,,1,6,,,,,,,,,,,,
,,,,4,6,,,,,,,,,,,,
,,,,5,6,,,,,,,,,,,,
,,,10,5,6,,,An Introduction to Programming: C++,C. Thomas Wu,A-1-3,18,0,,,,,
,,,,4,6,,,,,,,,,,,,
,,,,4,8,,,,,,,,,,,,
,,,,19,8,,,,,,,,,,,,
,,,,19,0,,,,,,,,,,,,
,,,,18,0,,,,,,,,,,,,
,,,11,18,0,null,null,,,,,,,,,,
,,,,19,0,,,,,,,,,,,,
,,,,23,0,,,,,,,,,,,,
,,,,24,0,,,,,,,,,,,,
8,training,unorderedBooksAndLocations,,,,,,,,,,,Promised Land,"Connie Willis, Cynthia Felice",C-3-4,12,6
,,,,,,,,,,,,,The Complete Persepolis,Marjane Satrapi,F-3-5,5,0
,,,,,,,,,,,,,Rise & Resurrection of the American Programmer,Edward Yourdon,E-1-1,6,0
,,,,,,,,,,,,,"C, The Complete Reference",Herbert Schildt,D-2-4,11,3
,,,,,,,,,,,,,Computers in the Human Context,Tom Forester,D-3-4,11,0
,,,,,,,,,,,,,For the Love of Physics,"Goldstein, Lewin",F-1-4,5,6
,,,,,,,,,,,,,What You See Is Where You Act Interlacing the Display and Manipulation Spaces,J.P. Djajadiningrat,B-2-5,17,3
,,,,,,,,,,,,,Linux Toys,"Negus, Wolber",D-1-5,11,6
,,,,,,,,,,,,,Discrete-Time Signal Processing,"Oppenheim, Schafer",D-3-1,11,0
,,,,,,,,,,,,,Allied Electronics,Allied 790,D-3-3,11,0
,,orderedBooksAndLocations,,,,,,,,,,,What You See Is Where You Act Interlacing the Display and Manipulation Spaces,J.P. Djajadiningrat,B-2-5,17,3
,,,,,,,,,,,,,Promised Land,"Connie Willis, Cynthia Felice",C-3-4,12,6
,,,,,,,,,,,,,Linux Toys,"Negus, Wolber",D-1-5,11,6
,,,,,,,,,,,,,"C, The Complete Reference",Herbert Schildt,D-2-4,11,3
,,,,,,,,,,,,,Computers in the Human Context,Tom Forester,D-3-4,11,0
,,,,,,,,,,,,,Discrete-Time Signal Processing,"Oppenheim, Schafer",D-3-1,11,0
,,,,,,,,,,,,,Allied Electronics,Allied 790,D-3-3,11,0
,,,,,,,,,,,,,Rise & Resurrection of the American Programmer,Edward Yourdon,E-1-1,6,0
,,,,,,,,,,,,,The Complete Persepolis,Marjane Satrapi,F-3-5,5,0
,,,,,,,,,,,,,For the Love of Physics,"Goldstein, Lewin",F-1-4,5,6
,,orderedPickPath,1,24,0,,,What You See Is Where You Act Interlacing the Display and Manipulation Spaces,J.P. Djajadiningrat,B-2-5,17,3,,,,,
,,,,23,0,,,,,,,,,,,,
,,,,19,8,,,,,,,,,,,,
,,,,16,8,,,,,,,,,,,,
,,,,16,3,,,,,,,,,,,,
,,,,17,3,,,,,,,,,,,,
,,,2,17,3,,,Promised Land,"Connie Willis, Cynthia Felice",C-3-4,12,6,,,,,
,,,,16,3,,,,,,,,,,,,
,,,,13,6,,,,,,,,,,,,
,,,,12,6,,,,,,,,,,,,
,,,3,12,6,,,Linux Toys,"Negus, Wolber",D-1-5,11,6,,,,,
,,,,13,6,,,,,,,,,,,,
,,,,13,8,,,,,,,,,,,,
,,,,10,8,,,,,,,,,,,,
,,,,10,6,,,,,,,,,,,,
,,,,11,6,,,,,,,,,,,,
,,,4,11,6,,,"C, The Complete Reference",Herbert Schildt,D-2-4,11,3,,,,,
,,,,10,6,,,,,,,,,,,,
,,,,10,3,,,,,,,,,,,,
,,,,11,3,,,,,,,,,,,,
,,,5,11,3,,,Computers in the Human Context,Tom Forester,D-3-4,11,0,,,,,
,,,,10,3,,,,,,,,,,,,
,,,,10,0,,,,,,,,,,,,
,,,,11,0,,,,,,,,,,,,
,,,6,11,0,,,Discrete-Time Signal Processing,"Oppenheim, Schafer",D-3-1,11,0,,,,,
,,,,10,0,,,,,,,,,,,,
,,,,10,0,,,,,,,,,,,,
,,,,11,0,,,,,,,,,,,,
,,,7,11,0,,,Allied Electronics,Allied 790,D-3-3,11,0,,,,,
,,,,10,0,,,,,,,,,,,,
,,,,10,0,,,,,,,,,,,,
,,,,11,0,,,,,,,,,,,,
,,,8,11,0,,,Rise & Resurrection of the American Programmer,Edward Yourdon,E-1-1,6,0,,,,,
,,,,10,0,,,,,,,,,,,,
,,,,7,0,,,,,,,,,,,,
,,,,6,0,,,,,,,,,,,,
,,,9,6,0,,,The Complete Persepolis,Marjane Satrapi,F-3-5,5,0,,,,,
,,,,7,0,,,,,,,,,,,,
,,,,7,8,,,,,,,,,,,,
,,,,4,8,,,,,,,,,,,,
,,,,4,0,,,,,,,,,,,,
,,,,5,0,,,,,,,,,,,,
,,,10,5,0,,,For the Love of Physics,"Goldstein, Lewin",F-1-4,5,6,,,,,
,,,,4,0,,,,,,,,,,,,
,,,,4,6,,,,,,,,,,,,
,,,,5,6,,,,,,,,,,,,
,,,11,5,6,null,null,,,,,,,,,,
,,,,4,6,,,,,,,,,,,,
,,,,4,8,,,,,,,,,,,,
,,,,19,8,,,,,,,,,,,,
,,,,23,0,,,,,,,,,,,,
,,,,24,0,,,,,,,,,,,,
9,training,unorderedBooksAndLocations,,,,,,,,,,,Electronic Sensor Circuits & Projects,Forrest M. Mims III,A-1-4,18,0
,,,,,,,,,,,,,Cosmos,Carl Sagan,E-3-2,6,6
,,,,,,,,,,,,,Visual Modeling with Rational Rose and UML,Quatrani,C-1-5,12,0
,,,,,,,,,,,,,The Art of Manipulating Fabric,Colette Wolff,C-3-5,12,6
,,,,,,,,,,,,,Discover Your True North,Bill George,B-2-4,17,3
,,,,,,,,,,,,,Casual Inference in Statistics,"Pearl, Glymour, Jewell",E-2-4,6,3
,,,,,,,,,,,,,Discrete-Time Signal Processing,"Oppenheim, Schafer",D-3-1,11,0
,,,,,,,,,,,,,The Lean Startup,Eric Ries,E-3-3,6,6
,,,,,,,,,,,,,Knowledge-Based Image Processing Systems,"Graham, Barrett",E-1-4,6,0
,,,,,,,,,,,,,Conference Abstracts and Applications,SIGGRAPH 2000,F-2-1,5,3
,,orderedBooksAndLocations,,,,,,,,,,,Discover Your True North,Bill George,B-2-4,17,3
,,,,,,,,,,,,,Visual Modeling with Rational Rose and UML,Quatrani,C-1-5,12,0
,,,,,,,,,,,,,The Art of Manipulating Fabric,Colette Wolff,C-3-5,12,6
,,,,,,,,,,,,,Conference Abstracts and Applications,SIGGRAPH 2000,F-2-1,5,3
,,,,,,,,,,,,,Cosmos,Carl Sagan,E-3-2,6,6
,,,,,,,,,,,,,The Lean Startup,Eric Ries,E-3-3,6,6
,,,,,,,,,,,,,Casual Inference in Statistics,"Pearl, Glymour, Jewell",E-2-4,6,3
,,,,,,,,,,,,,Knowledge-Based Image Processing Systems,"Graham, Barrett",E-1-4,6,0
,,,,,,,,,,,,,Discrete-Time Signal Processing,"Oppenheim, Schafer",D-3-1,11,0
,,,,,,,,,,,,,Electronic Sensor Circuits & Projects,Forrest M. Mims III,A-1-4,18,0
,,orderedPickPath,1,24,0,,,Discover Your True North,Bill George,B-2-4,17,3,,,,,
,,,,23,0,,,,,,,,,,,,
,,,,19,8,,,,,,,,,,,,
,,,,16,8,,,,,,,,,,,,
,,,,16,3,,,,,,,,,,,,
,,,,17,3,,,,,,,,,,,,
,,,2,17,3,,,Visual Modeling with Rational Rose and UML,Quatrani,C-1-5,12,0,,,,,
,,,,16,3,,,,,,,,,,,,
,,,,13,0,,,,,,,,,,,,
,,,,12,0,,,,,,,,,,,,
,,,3,12,0,,,The Art of Manipulating Fabric,Colette Wolff,C-3-5,12,6,,,,,
,,,,13,0,,,,,,,,,,,,
,,,,13,6,,,,,,,,,,,,
,,,,12,6,,,,,,,,,,,,
,,,4,12,6,,,Conference Abstracts and Applications,SIGGRAPH 2000,F-2-1,5,3,,,,,
,,,,13,6,,,,,,,,,,,,
,,,,13,8,,,,,,,,,,,,
,,,,4,8,,,,,,,,,,,,
,,,,4,3,,,,,,,,,,,,
,,,,5,3,,,,,,,,,,,,
,,,5,5,3,,,Cosmos,Carl Sagan,E-3-2,6,6,,,,,
,,,,4,3,,,,,,,,,,,,
,,,,4,8,,,,,,,,,,,,
,,,,7,8,,,,,,,,,,,,
,,,,7,6,,,,,,,,,,,,
,,,,6,6,,,,,,,,,,,,
,,,6,6,6,,,The Lean Startup,Eric Ries,E-3-3,6,6,,,,,
,,,,7,6,,,,,,,,,,,,
,,,,7,6,,,,,,,,,,,,
,,,,6,6,,,,,,,,,,,,
,,,7,6,6,,,Casual Inference in Statistics,"Pearl, Glymour, Jewell",E-2-4,6,3,,,,,
,,,,7,6,,,,,,,,,,,,
,,,,7,3,,,,,,,,,,,,
,,,,6,3,,,,,,,,,,,,
,,,8,6,3,,,Knowledge-Based Image Processing Systems,"Graham, Barrett",E-1-4,6,0,,,,,
,,,,7,3,,,,,,,,,,,,
,,,,7,0,,,,,,,,,,,,
,,,,6,0,,,,,,,,,,,,
,,,9,6,0,,,Discrete-Time Signal Processing,"Oppenheim, Schafer",D-3-1,11,0,,,,,
,,,,7,0,,,,,,,,,,,,
,,,,10,0,,,,,,,,,,,,
,,,,11,0,,,,,,,,,,,,
,,,10,11,0,,,Electronic Sensor Circuits & Projects,Forrest M. Mims III,A-1-4,18,0,,,,,
,,,,10,0,,,,,,,,,,,,
,,,,10,8,,,,,,,,,,,,
,,,,19,8,,,,,,,,,,,,
,,,,19,0,,,,,,,,,,,,
,,,,18,0,,,,,,,,,,,,
,,,11,18,0,null,null,,,,,,,,,,
,,,,19,0,,,,,,,,,,,,
,,,,23,0,,,,,,,,,,,,
,,,,24,0,,,,,,,,,,,,
10,training,unorderedBooksAndLocations,,,,,,,,,,,3D Studio Max,Kinetix,E-2-5,6,3
,,,,,,,,,,,,,Concurrent Systems,Jean Bacon,G-3-2,0,6
,,,,,,,,,,,,,Galileo's Daughter,Dava Sobel,A-1-1,18,0
,,,,,,,,,,,,,Linux Toys,"Negus, Wolber",D-1-5,11,6
,,,,,,,,,,,,,"Robots, Androids, and Animatrons",John Lovine,B-1-1,17,6
,,,,,,,,,,,,,"Computers: Their Structure, Use, and Influence","Slotnick, Slotnick",E-3-5,6,6
,,,,,,,,,,,,,Expendable,James Alan Gardner,D-3-5,11,0
,,,,,,,,,,,,,The Lean Startup,Eric Ries,E-3-3,6,6
,,,,,,,,,,,,,The Art of Manipulating Fabric,Colette Wolff,C-3-5,12,6
,,,,,,,,,,,,,"Programmer's Problem Solver for the IBM PC, XT & AT",Robert Jourdain,C-1-2,12,0
,,orderedBooksAndLocations,,,,,,,,,,,Linux Toys,"Negus, Wolber",D-1-5,11,6
,,,,,,,,,,,,,Expendable,James Alan Gardner,D-3-5,11,0
,,,,,,,,,,,,,3D Studio Max,Kinetix,E-2-5,6,3
,,,,,,,,,,,,,"Computers: Their Structure, Use, and Influence","Slotnick, Slotnick",E-3-5,6,6
,,,,,,,,,,,,,The Lean Startup,Eric Ries,E-3-3,6,6
,,,,,,,,,,,,,Concurrent Systems,Jean Bacon,G-3-2,0,6
,,,,,,,,,,,,,The Art of Manipulating Fabric,Colette Wolff,C-3-5,12,6
,,,,,,,,,,,,,"Programmer's Problem Solver for the IBM PC, XT & AT",Robert Jourdain,C-1-2,12,0
,,,,,,,,,,,,,"Robots, Androids, and Animatrons",John Lovine,B-1-1,17,6
,,,,,,,,,,,,,Galileo's Daughter,Dava Sobel,A-1-1,18,0
,,orderedPickPath,1,24,0,,,Linux Toys,"Negus, Wolber",D-1-5,11,6,,,,,
,,,,23,0,,,,,,,,,,,,
,,,,19,8,,,,,,,,,,,,
,,,,10,8,,,,,,,,,,,,
,,,,10,6,,,,,,,,,,,,
,,,,11,6,,,,,,,,,,,,
,,,2,11,6,,,Expendable,James Alan Gardner,D-3-5,11,0,,,,,
,,,,10,6,,,,,,,,,,,,
,,,,10,0,,,,,,,,,,,,
,,,,11,0,,,,,,,,,,,,
,,,3,11,0,,,3D Studio Max,Kinetix,E-2-5,6,3,,,,,
,,,,10,0,,,,,,,,,,,,
,,,,7,3,,,,,,,,,,,,
,,,,6,3,,,,,,,,,,,,
,,,4,6,3,,,"Computers: Their Structure, Use, and Influence","Slotnick, Slotnick",E-3-5,6,6,,,,,
,,,,7,3,,,,,,,,,,,,
,,,,7,6,,,,,,,,,,,,
,,,,6,6,,,,,,,,,,,,
,,,5,6,6,,,The Lean Startup,Eric Ries,E-3-3,6,6,,,,,
,,,,7,6,,,,,,,,,,,,
,,,,7,6,,,,,,,,,,,,
,,,,6,6,,,,,,,,,,,,
,,,6,6,6,,,Concurrent Systems,Jean Bacon,G-3-2,0,6,,,,,
,,,,7,6,,,,,,,,,,,,
,,,,7,8,,,,,,,,,,,,
,,,,1,8,,,,,,,,,,,,
,,,,1,6,,,,,,,,,,,,
,,,,0,6,,,,,,,,,,,,
,,,7,0,6,,,The Art of Manipulating Fabric,Colette Wolff,C-3-5,12,6,,,,,
,,,,1,6,,,,,,,,,,,,
,,,,5,8,,,,,,,,,,,,
,,,,13,8,,,,,,,,,,,,
,,,,13,6,,,,,,,,,,,,
,,,,12,6,,,,,,,,,,,,
,,,8,12,6,,,"Programmer's Problem Solver for the IBM PC, XT & AT",Robert Jourdain,C-1-2,12,0,,,,,
,,,,13,6,,,,,,,,,,,,
,,,,13,0,,,,,,,,,,,,
,,,,12,0,,,,,,,,,,,,
,,,9,12,0,,,"Robots, Androids, and Animatrons",John Lovine,B-1-1,17,6,,,,,
,,,,13,0,,,,,,,,,,,,
,,,,16,6,,,,,,,,,,,,
,,,,17,6,,,,,,,,,,,,
,,,10,17,6,,,Galileo's Daughter,Dava Sobel,A-1-1,18,0,,,,,
,,,,16,6,,,,,,,,,,,,
,,,,16,8,,,,,,,,,,,,
,,,,19,8,,,,,,,,,,,,
,,,,19,0,,,,,,,,,,,,
,,,,18,0,,,,,,,,,,,,
,,,11,18,0,null,null,,,,,,,,,,
,,,,19,0,,,,,,,,,,,,
,,,,23,0,,,,,,,,,,,,
,,,,24,0,,,,,,,,,,,,
11,testing,unorderedBooksAndLocations,,,,,,,,,,,Winds of Fury,Mercedes Lackey,D-2-2,11,3
,,,,,,,,,,,,,Introduction to Computing and Algorithms,Russel L. Shackelford,B-3-1,17,0
,,,,,,,,,,,,,Sams Teach Yourself Java 2,"Cadenhead, Lemay",B-1-4,17,6
,,,,,,,,,,,,,Human Factors in Computing Systems,ACM CHI '95,C-2-1,12,3
,,,,,,,,,,,,,Conference Abstracts and Applications,SIGGRAPH 2000,F-2-1,5,3
,,,,,,,,,,,,,The Art of Manipulating Fabric,Colette Wolff,C-3-5,12,6
,,,,,,,,,,,,,C++ Primer 2nd Edition,Stanley B. Lippman,C-3-3,12,6
,,,,,,,,,,,,,Systems Journal,MIT Media Laboratory,D-2-1,11,3
,,,,,,,,,,,,,Linux Toys,"Negus, Wolber",D-1-5,11,6
,,,,,,,,,,,,,Computer Engineering Hardware Design,M. Morris Mano,B-3-5,17,0
,,orderedBooksAndLocations,,,,,,,,,,,Conference Abstracts and Applications,SIGGRAPH 2000,F-2-1,5,3
,,,,,,,,,,,,,Linux Toys,"Negus, Wolber",D-1-5,11,6
,,,,,,,,,,,,,Winds of Fury,Mercedes Lackey,D-2-2,11,3
,,,,,,,,,,,,,Systems Journal,MIT Media Laboratory,D-2-1,11,3
,,,,,,,,,,,,,The Art of Manipulating Fabric,Colette Wolff,C-3-5,12,6
,,,,,,,,,,,,,C++ Primer 2nd Edition,Stanley B. Lippman,C-3-3,12,6
,,,,,,,,,,,,,Human Factors in Computing Systems,ACM CHI '95,C-2-1,12,3
,,,,,,,,,,,,,Introduction to Computing and Algorithms,Russel L. Shackelford,B-3-1,17,0
,,,,,,,,,,,,,Computer Engineering Hardware Design,M. Morris Mano,B-3-5,17,0
,,,,,,,,,,,,,Sams Teach Yourself Java 2,"Cadenhead, Lemay",B-1-4,17,6
,,orderedPickPath,1,24,0,,,Conference Abstracts and Applications,SIGGRAPH 2000,F-2-1,5,3,,,,,
